2023-01-17_07-43-45,4607,0.0,22.19612255974421,-0.01145114653865989,0.0,-0.535481827204201
2023-01-17_07-43-46,4707,0.0,20.776084569145574,-0.006986569274184621,0.0,-0.2812675154041471
2023-01-17_07-43-47,4807,0.0,24.11024947708423,0.0008372391226968093,0.0,-0.9494364442299703
2023-01-17_07-43-48,4907,0.0,28.03956208998998,0.011149026147621463,0.0,-1.886612150919022
2023-01-17_07-43-49,5007,0.0,37.11310438808806,0.01776134857577085,0.0,-1.4724972690241631
2023-01-17_07-43-50,5108,0.0,30.74265027706138,0.04100143646265949,0.0,-2.0972356288143836
2023-01-17_07-43-51,5207,0.0,32.63039876161631,0.0486467718964044,0.0,-2.300990994039189
2023-01-17_07-43-52,5308,0.0,32.699001489723074,0.07017731220612636,0.0,-2.200870193663999
2023-01-17_07-43-53,5408,0.0,24.289770245846277,0.08298139671665353,0.0,-1.3732384031095501
2023-01-17_07-43-54,5509,0.0,32.22196531023204,0.08959987868646464,0.0,-0.8257577648510308
2023-01-17_07-43-55,5609,0.0,30.33968505996739,0.09618129336940244,0.0,-1.9732891358768043
2023-01-17_07-43-56,5709,0.0,15.973950327338226,0.10953411887640209,0.0,-0.6381765229136759
2023-01-17_07-43-57,5809,0.0,26.277566285714833,0.10772395093689194,0.0,-1.4932924479177667
2023-01-17_07-43-58,5910,0.0,21.644439949564934,0.11220353036418856,0.0,-1.0530828048647245
2023-01-17_07-43-59,6010,0.0,18.72513311520777,0.105573377919569,0.0,-0.7897851454567488
2023-01-17_07-44-00,6110,0.0,69.88590187494992,0.09496734881587322,0.0,-3.0
2023-01-17_07-44-01,6210,0.0,69.9841647101736,0.09496734881587322,0.0,-3.0
2023-01-17_07-44-02,6310,15.7,0.0,0.09496734881587322,0.0,0.007057856104389221
2023-01-17_07-44-03,6410,0.0,50.03934268243544,0.09496734881587322,0.0,-0.11056200249885281
2023-01-17_07-44-04,6510,0.0,48.77895494364173,0.09496734881587322,0.0,-0.07360154923137696
2023-01-17_07-44-05,6611,0.0,47.53853928675832,0.09496734881587322,0.0,-0.03626023548583474
2023-01-17_07-44-06,6711,15.7,0.0,0.09496734881587322,0.0,0.0007102542807643497
2023-01-17_07-44-07,6811,15.7,0.0,0.12375224140086197,0.0,0.026378415572985203
2023-01-17_07-44-08,6911,15.7,0.0,0.12466106203392804,0.0,0.027475399304261565
2023-01-17_07-44-09,7012,15.7,0.0,0.12466106203392804,0.0,0.04862765983410493
2023-01-17_07-44-10,7112,17.523297514186837,0.0,0.12466106203392804,0.0,0.0698379127808046
2023-01-17_07-44-11,7212,15.7,0.0,0.12466106203392804,0.0,0.09104816572750428
2023-01-17_07-44-12,7312,15.7,0.0,0.12466106203392804,0.0,0.1122584186742035
2023-01-17_07-44-13,7412,15.7,0.0,0.12466106203392804,0.0,0.13346867162090248
2023-01-17_07-44-14,7512,15.7,0.0,0.12466106203392804,0.0,0.15467892456760146
2023-01-17_07-44-15,7612,15.7,0.0,0.12466106203392804,0.0,0.17588917751430044
2023-01-17_07-44-16,7713,15.7,0.0,0.12466106203392804,0.0,0.19731153299046642
2023-01-17_07-44-17,7813,15.7,0.0,0.12466106203392804,0.0,0.2185217859371654
2023-01-17_07-44-18,7913,62.243564302031004,0.0,0.12466106203392804,0.0,0.23973203888386438
2023-01-17_07-44-19,8013,50.27089581530941,0.0,0.12466106203392804,0.0,0.26094229183056333
2023-01-17_07-44-20,8031,48.115815487699514,0.0,0.12466106203392804,0.0,0.26476013736096915
